7.5913,7.0446,0.020042,6.9158,6.3626,0.043645,3.6605,3.9097,0
8.1249,8.5607,0.039799,7.1419,7.2391,0.10186,3.5191,4.4615,0
9.2095,7.351,0.027414,8.2608,6.614,0.035609,3.9215,3.7834,0
8.4011,7.5616,0.014788,7.3032,6.1501,0.068732,3.4355,3.6412,0
8.1363,7.8751,0.021745,6.9078,6.6846,0.038445,3.6508,4.1615,0
9.0042,6.585,0.030028,8.2189,5.9941,0.039508,3.7599,3.3487,0
8.9617,7.2119,0.023664,7.7736,6.3354,0.038304,3.878,3.8946,0
8.4433,7.3443,0.018185,7.2599,6.1648,0.033652,3.6842,3.7561,0
8.2565,7.9343,0.01585,7.1903,6.7555,0.038513,3.7933,4.2979,0
7.9963,7.9124,0.022229,6.6134,6.5686,0.050617,3.3128,3.9602,0
8.024,7.9099,0.020889,6.7263,6.5495,0.041447,3.6754,4.315,0
8.5335,7.66,0.019593,7.2427,6.3745,0.045322,3.5107,3.7131,0
8.0329,7.7016,0.016895,7.1059,6.6898,0.041367,3.676,4.1181,0
8.374,7.4078,0.019052,7.0211,6.1226,0.037445,3.5454,3.6412,0
8.6379,7.221,0.030518,7.6976,6.2348,0.060911,3.4965,3.5203,0
8.6379,7.221,0.030527,7.6976,6.2348,0.060856,3.4965,3.5203,0
8.3575,7.3966,0.020257,7.3043,6.3399,0.050061,3.6095,3.8163,0
8.3575,7.3966,0.020281,7.3043,6.3399,0.050064,3.6095,3.8163,0
7.9646,8.2427,0.023373,7.1156,7.2528,0.044146,3.9657,4.8034,0
7.9646,8.2427,0.023383,7.1156,7.2528,0.044129,3.9657,4.8034,0
8.1719,7.5256,0.018992,6.847,6.3057,0.031598,3.7971,4.1003,0
8.1719,7.5256,0.018999,6.847,6.3057,0.031595,3.7971,4.1003,0
8.9582,6.9907,0.02235,7.7257,6.0353,0.035348,3.6638,3.4409,0
8.9582,6.9907,0.022374,7.7257,6.0353,0.035319,3.6638,3.4409,0
8.7847,6.5193,0.029617,7.6816,5.6388,0.072767,4.2654,3.8355,0
8.7847,6.5193,0.029617,7.6816,5.6388,0.072771,4.2654,3.8355,0
8.5694,7.2609,0.023577,7.6484,6.2195,0.05992,4.0514,4.2482,0
8.5694,7.2609,0.023592,7.6484,6.2195,0.059976,4.0514,4.2482,0
8.2585,7.4423,0.018177,7.2084,6.2758,0.035131,3.5288,3.7553,0
8.2585,7.4423,0.018188,7.2084,6.2758,0.035136,3.5288,3.7553,0
8.0816,7.0908,0.020591,7.1111,6.0028,0.039296,3.52,3.5641,0
8.0816,7.0908,0.020604,7.1111,6.0028,0.039327,3.52,3.5641,0
7.3878,7.6965,0.017829,6.2496,6.4411,0.047766,3.4223,4.183,0
7.3878,7.6965,0.017829,6.2496,6.4411,0.047781,3.4223,4.183,0
8.8471,7.8986,0.024196,7.4313,6.8264,0.038699,4.1554,4.6119,0
8.8471,7.8986,0.024207,7.4313,6.8264,0.038715,4.1554,4.6119,0
8.3228,7.8677,0.018578,7.4788,6.7445,0.052738,4.1142,4.5889,0
8.1404,7.5482,0.017929,7.0113,6.4501,0.033657,3.5369,3.8358,0
8.2259,7.9273,0.022583,6.9193,6.6275,0.034988,3.4092,3.8747,0
8.7574,7.4618,0.02502,8.1228,6.5907,0.072594,3.5452,3.6784,0
7.9145,7.5878,0.020492,6.6594,6.4381,0.055846,3.6665,4.1785,0
8.736,7.9427,0.023564,7.6951,6.5735,0.070807,4.1734,4.5023,0
8.2371,7.8837,0.027374,7.2544,6.9091,0.032157,3.489,4.1493,0
8.6996,6.848,0.029906,7.8048,6.0125,0.04436,4.1289,3.9286,0
8.4942,7.77,0.021247,7.401,6.5859,0.057836,3.637,3.9627,0
8.64,7.6124,0.024328,7.0053,6.1305,0.045061,3.3275,3.4467,0
7.871,7.2741,0.017379,6.7851,6.026,0.044724,3.24,3.5002,0
8.3966,7.8259,0.020581,7.3144,6.7655,0.046809,3.8956,4.383,0
8.2985,7.1949,0.025046,6.9336,6.0123,0.042677,3.6995,3.7893,0
8.323,6.973,0.032851,7.0465,5.9497,0.039527,3.823,3.8417,0
8.6702,7.8476,0.022784,7.1162,6.5353,0.04352,3.8903,4.2929,0
8.3659,6.7403,0.022501,7.6574,5.7898,0.070685,3.7773,3.6538,0
8.9455,7.8919,0.025463,7.3774,6.5393,0.045442,4.2131,4.4992,0
8.4216,6.8304,0.032452,7.403,5.8816,0.039312,4.1572,3.9801,0
8.0655,7.2991,0.017948,7.3055,6.1504,0.077992,3.6073,3.8889,0
8.3036,7.0064,0.026255,6.7743,5.7169,0.063659,3.8148,3.7969,0
8.07,8.732,0.022503,6.4877,7.1646,0.053616,3.2697,4.3194,0
8.7277,7.1001,0.017233,7.7348,5.9754,0.058182,3.8765,3.7018,0
8.273,7.8883,0.017793,7.1478,6.9295,0.036867,3.5562,4.1034,0
8.4559,8.0479,0.017646,7.2445,7.0228,0.046178,3.9946,4.5432,0
7.9843,7.525,0.016575,6.6486,6.3266,0.03846,3.2559,3.7218,0
8.3954,7.0227,0.020253,7.2636,6.0013,0.042794,3.491,3.4651,0
8.4118,7.8082,0.018313,7.2711,6.7277,0.037452,3.7033,4.0785,0
9.0865,7.8301,0.027614,7.6626,6.5609,0.042558,3.951,4.1795,0
9.4957,6.9551,0.023224,8.3944,5.8266,0.083914,3.3541,2.8687,0
8.6162,7.4512,0.021809,7.5117,6.3271,0.0438,3.7391,3.8687,0
8.6937,7.7491,0.026847,7.1764,6.2512,0.057104,3.8413,4.0418,0
8.1554,7.3871,0.018655,6.9955,6.048,0.071632,3.2378,3.5454,0
8.9307,8,0.020514,7.4371,6.7493,0.043874,3.4952,3.8192,0
8.6755,6.586,0.023513,7.3356,5.6319,0.031649,3.5991,3.256,0
8.4693,6.8283,0.019423,7.3917,6.0138,0.034119,4.0204,3.8076,0
8.1383,7.7167,0.01443,7.2653,6.7556,0.044639,3.4273,3.8206,0
8.5662,6.946,0.030075,7.1443,5.8194,0.04709,3.5531,3.4746,0
8.5877,7.335,0.02905,7.823,6.4158,0.080723,3.4848,3.6652,0
8.1157,7.3578,0.01969,6.9033,6.2548,0.034948,3.5168,3.8195,0
8.7096,7.8096,0.021005,7.2132,6.6046,0.035424,3.7276,4.0601,0
8.8712,7.7689,0.024998,7.569,6.2187,0.071786,3.5915,3.8959,0
8.4109,7.6448,0.027943,7.1753,6.5452,0.039948,3.4538,3.7455,0
8.0467,6.9023,0.018742,7.0224,5.8436,0.038848,3.8373,3.8732,0
7.8022,7.301,0.021689,6.5181,5.868,0.060442,3.397,3.7991,0
8.4506,7.2232,0.024682,7.7087,6.65,0.04214,3.7644,3.8211,0
8.4892,6.2497,0.025022,7.5722,5.5491,0.038311,4.149,3.7088,0
8.0423,8.2924,0.015738,6.9527,7.2075,0.040355,3.3927,4.0726,0
7.9437,7.8596,0.014494,7.1798,6.7331,0.034105,3.9896,4.5966,0
8.425,7.8195,0.022835,7.5263,6.8926,0.044785,3.8973,4.2686,0
8.0739,7.3605,0.021976,6.9986,5.8977,0.079128,3.5628,3.7616,0
8.3538,7.9194,0.016199,7.425,6.777,0.048842,3.846,4.2716,0
8.4125,7.6269,0.020512,7.4055,6.5917,0.039296,3.5335,3.8098,0
8.441,7.5369,0.022544,7.4774,6.6549,0.039007,3.5184,3.7477,0
8.5414,7.6277,0.018643,7.2513,6.5009,0.03717,3.7006,3.9864,0
8.3397,6.761,0.022706,6.7565,5.5925,0.029349,3.5722,3.4926,0
9.2116,6.2493,0.031888,7.993,5.5474,0.031558,3.919,3.313,0
8.1859,7.6636,0.018853,6.9225,6.3875,0.039109,3.5963,3.9873,0
8.013,9.598,0.017485,6.685,7.6362,0.070925,3.5894,5.1258,0
8.1317,6.6361,0.023494,6.911,5.7635,0.036482,3.6857,3.5721,0
8.0351,7.1025,0.016013,7.1233,6.0921,0.043543,3.9538,4.1339,0
8.6958,7.2146,0.025034,7.628,6.2509,0.06951,3.3499,3.5139,0
8.2837,7.7434,0.018682,6.7183,6.2577,0.038937,3.4229,3.8008,0
8.0353,7.4216,0.018201,7.3764,6.2866,0.060386,3.5959,3.8629,0
8.1468,7.0584,0.020217,7.2537,5.8186,0.07223,3.7012,3.8056,0
8.5874,7.5422,0.020255,7.5912,6.2953,0.055424,3.3459,3.5157,0
7.5303,8.1083,0.017932,6.9944,7.0871,0.056976,3.2615,4.0888,0
8.6216,7.9497,0.021134,7.9837,6.4833,0.10155,4.2444,4.6742,0
8.3578,7.8484,0.015644,7.5578,6.6176,0.040634,3.6775,4.0059,0
8.7534,7.3696,0.022511,7.3338,6.0046,0.05942,3.9381,4.041,0
8.4459,7.0276,0.023093,6.9534,5.8567,0.04171,3.4748,3.552,0
8.188,7.4383,0.023139,7.1803,6.4449,0.040691,3.7023,4.0619,0
8.5767,8.0532,0.019021,7.1761,6.5502,0.034118,3.9823,4.5081,0
8.8901,7.1505,0.021708,7.8183,6.2561,0.03531,4.0286,3.8529,0
7.7535,6.6652,0.018564,6.9818,5.877,0.050579,3.9686,3.9591,0
8.7486,8.3146,0.018654,8.0984,7.261,0.059277,3.6853,4.2009,0
8.3329,7.9852,0.021866,7.0351,6.65,0.039916,3.5033,3.9502,0
8.0731,7.813,0.016968,7.2551,6.8161,0.049305,3.6201,4.1053,0
8.7287,7.4747,0.062922,7.8859,6.0249,0.57377,3.6723,3.8737,0
8.2949,7.6345,0.017336,7.1524,6.4204,0.041882,3.7073,4.0258,0
